file_idx,smiles,am1_barrier,dft_barrier,split
274,C(=CC=O)(Cl)Cl,15.229124075284256,10.502332587307706,train
275,C(=CC(=O)N)(Cl)Cl,22.252905547400264,15.82073393748999,test
276,C(=CC(=O)NC)(Cl)Cl,22.38323511934775,16.457502112336897,train
277,C(=CC(=O)Nc1ccccc1)(Cl)Cl,19.6001644937309,13.355217412382103,train
278,C(=CC(=O)N(C)C)(Cl)Cl,23.10365744017224,16.811060712448693,test
279,C(=CC(=O)OC)(Cl)Cl,17.233769893133747,16.28637658762841,train
280,C(=CC(=O)c1ccccc1)(Cl)Cl,19.719231241682145,10.505099862434122,train
281,C(=C(\C(=O)C)/C)(/Cl)\Br,27.990412836866508,17.07086453744978,train
282,C(=C(\C=O)/C)(/Cl)\Br,18.48103237329901,13.392892512449636,train
283,C(=C(\C(=O)N)/C)(/Cl)\Br,26.093942417889263,19.646450837484508,train
284,C(=C(\C(=O)NC)/C)(/Cl)\Br,25.524809760477755,19.802409687503086,train
285,C(=C(\C(=O)Nc1ccccc1)/C)(/Cl)\Br,23.423318900812035,16.349277187304097,train
286,C(=C(\C(=O)N(C)C)/C)(/Cl)\Br,28.80625684377102,28.43271838728356,train
287,C(=C(\C(=O)OC)/C)(/Cl)\Br,20.531526845798744,19.191387837178127,train
288,C(=C(\C(=O)c1ccccc1)/C)(/Cl)\Br,28.160807875273846,19.594569137418603,train
289,C(=C(\C(=O)C)/Cl)(/Cl)\Br,21.914175524396267,11.7893350876966,train
290,C(=C(\C=O)/Cl)(/Cl)\Br,17.96491016847225,8.983945737561498,train
291,C(=C(\C(=O)N)/Cl)(/Cl)\Br,21.11851559577124,14.96750963735849,train
292,C(=C(\C(=O)NC)/Cl)(/Cl)\Br,21.13159592432152,16.19960588727963,train
293,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Cl)\Br,18.48623649775633,12.451498187642756,train
294,C(=C(\C(=O)N(C)C)/Cl)(/Cl)\Br,23.040282876558496,23.73074793757951,train
295,C(=C(\C(=O)OC)/Cl)(/Cl)\Br,14.57695988771374,14.091689062207706,train
296,C(=C(\C(=O)c1ccccc1)/Cl)(/Cl)\Br,21.36739304248993,18.53823563696096,train
